Station,Network,Name,Latitude,Longitude,Elevation,Depth,Datum,Start Date,End Date
125B,SX,Ruataniwha Dam B,-44.285549884,170.08728915,460,,WGS84,1985-04-24T00:00:00Z,2001-04-09T00:00:00Z
125C,SX,Ruataniwha Dam C,-44.285549887,170.088389165,460,,WGS84,1986-02-15T00:00:00Z,2001-04-09T00:00:00Z
125D,SX,Ruataniwha Dam D,-44.28554989,170.089289177,440,,WGS84,1985-09-15T00:00:00Z,2001-04-09T00:00:00Z
126A,SX,Pukaki Dam A,-44.190047507,170.14569045,520,,WGS84,1985-05-25T00:00:00Z,1998-06-03T00:00:00Z
126B,SX,Pukaki Dam B,-44.190047507,170.14569045,520,,WGS84,1985-05-25T00:00:00Z,2001-04-10T00:00:00Z
126C,SX,Pukaki Dam C,-44.190047507,170.14569045,520,,WGS84,1985-05-25T00:00:00Z,2001-04-10T00:00:00Z
126D,SX,Pukaki Dam D (crest),-44.190047508,170.145890453,520,,WGS84,1998-06-03T00:00:00Z,2001-04-10T00:00:00Z
127A,SX,Patea Dam,-39.546549087,174.566868549,20,,WGS84,1985-03-25T00:00:00Z,1990-08-25T00:00:00Z
128A,SM,Wellsford College,-36.288788021,174.520780356,80,,WGS84,1990-05-25T00:00:00Z,2002-09-04T00:00:00Z
129A,SM,Murchison Area School,-41.79999351,172.327130797,160,,WGS84,1991-10-09T00:00:00Z,2002-02-27T00:00:00Z
130A,SX,Branch River Power Station,-41.669692705,173.202942504,360,,WGS84,1985-08-20T00:00:00Z,2002-10-13T00:00:00Z
130B,SX,Branch River Power Station,-41.669592703,173.202942504,360,,WGS84,1992-06-17T00:00:00Z,2008-09-09T23:59:59Z
131A,SM,Paraparaumu Primary School,-40.914079717,175.004368523,20,,WGS84,1993-06-30T00:00:00Z,2001-10-17T00:00:00Z
132A,SM,Wellington Car Stereo Co.,-41.297487917,174.780964128,20,,WGS84,1993-07-28T00:00:00Z,1997-05-05T00:00:00Z
133A,SX,Roxburgh Hydro,-45.47638032,169.323072099,100,,WGS84,1995-06-20T00:00:00Z,2004-03-23T00:00:00Z
134A,SM,Hamilton ECNZ,-37.778816071,175.307984312,40,,WGS84,1994-09-21T00:00:00Z,2002-06-28T00:00:00Z
135A,SX,Maui B Offshore Tower (motor control),-39.646348107,173.31625273,0,,WGS84,1998-04-22T00:00:00Z,2001-02-15T00:00:00Z
200A,SX,Moawhango Dam A,-39.406348931,175.75298373,840,,WGS84,1973-01-23T00:00:00Z,2002-08-03T00:00:00Z
200B,SX,Moawhango Dam B,-39.406348931,175.75298373,840,,WGS84,1979-03-20T00:00:00Z,2002-08-03T00:00:00Z
200C,SX,Moawhango Dam C,-39.406348931,175.75298373,840,,WGS84,1979-03-20T00:00:00Z,2002-08-03T00:00:00Z
201A,SM,Whangarei Old Telephone Exchange,-35.725078358,174.319380032,20,,WGS84,1964-02-19T00:00:00Z,1989-09-22T00:00:00Z
201B,SM,Whangarei Telephone Exchange,-35.727578394,174.317680004,20,,WGS84,1989-09-22T00:00:00Z,2001-07-19T00:00:00Z
202A,SM,Wellsford Telephone Exchange,-36.29738817,174.523480356,80,,WGS84,1964-02-19T00:00:00Z,1974-12-06T00:00:00Z
203A,SM,Warkworth Telephone Exchange,-36.400090222,174.664381646,20,,WGS84,1974-12-06T00:00:00Z,1993-01-22T00:00:00Z
203B,SM,Warkworth Police Station,-36.397390169,174.660981616,20,,WGS84,1993-01-22T00:00:00Z,2001-07-19T00:00:00Z
204A,SM,Auckland Central Post Office,-36.843998042,174.767681257,20,,WGS84,1964-02-19T00:00:00Z,1976-12-02T00:00:00Z
205A,SM,Auckland University Engineering School,-36.852398192,174.769381247,40,,WGS84,1972-05-02T00:00:00Z,1999-06-15T00:00:00Z
206A,SM,Auckland Birkenhead Telephone Exchange,-36.812397392,174.724380858,80,,WGS84,1964-02-20T00:00:00Z,2002-09-04T00:00:00Z
207A,SM,Auckland Te Atatu Telephone Exchange,-36.854597949,174.650679828,20,,WGS84,1964-10-29T00:00:00Z,2002-09-04T00:00:00Z
208A,SM,Auckland Manurewa Telephone Exchange,-37.021501442,174.895782134,40,,WGS84,1964-02-20T00:00:00Z,2002-09-02T00:00:00Z
209A,SM,Thames Post Office,-37.138805002,175.54078941,20,,WGS84,1966-04-22T00:00:00Z,1984-10-26T00:00:00Z
209B,SM,Thames Telephone Exchange,-37.138805002,175.54078941,20,,WGS84,1984-10-26T00:00:00Z,2002-09-02T00:00:00Z
210A,SM,Te Kauwhata Post Office,-37.404608844,175.142983693,20,,WGS84,1964-04-20T00:00:00Z,1989-09-20T00:00:00Z
211A,SM,Waihi Telephone Exchange,-37.392110212,175.841892121,120,,WGS84,1966-04-22T00:00:00Z,2002-09-02T00:00:00Z
212A,SM,Tauranga Telephone Exchange,-37.69881651,176.158294852,20,,WGS84,1966-04-23T00:00:00Z,2002-09-02T00:00:00Z
213A,SM,Hamilton Chief Post Office,-37.787116169,175.283283984,40,,WGS84,1966-04-21T00:00:00Z,1989-04-19T00:00:00Z
214A,SM,Opotiki Telephone Exchange,-38.00492463,177.284107432,3,,WGS84,1966-01-25T00:00:00Z,1992-05-11T00:00:00Z
214B,SM,Opotiki Shell Service Station,-38.007924687,177.284107422,3,,WGS84,1992-05-11T00:00:00Z,1994-12-11T00:00:00Z
215A,SM,Rotorua Old Telephone Exchange,-38.134924878,176.25329447,290,,WGS84,1966-01-25T00:00:00Z,1969-09-24T00:00:00Z
215B,SM,Rotorua Telephone Exchange,-38.137424919,176.250494427,290,,WGS84,1969-09-24T00:00:00Z,1982-04-19T00:00:00Z
215C,SM,Rotorua Police Station,-38.136324906,176.254094475,290,,WGS84,1982-04-19T00:00:00Z,1983-04-21T00:00:00Z
216A,SM,Tolaga Bay Police Station,-38.36713359,178.299118621,20,,WGS84,1964-11-06T00:00:00Z,1980-03-27T00:00:00Z
216B,SM,Tolaga Bay Post Office,-38.369933642,178.298018598,20,,WGS84,1980-03-27T00:00:00Z,2002-08-01T00:00:00Z
217A,SM,Te Kuiti Post Office,-38.33402623,175.165680542,60,,WGS84,1966-04-21T00:00:00Z,2001-12-11T00:00:00Z
218A,SM,Gisborne Telephone Exchange,-38.668838921,178.027114315,20,,WGS84,1964-11-06T00:00:00Z,2002-07-31T00:00:00Z
219A,SM,Taupo Post Office,-38.687135148,176.068490249,360,,WGS84,1966-01-26T00:00:00Z,1975-07-21T00:00:00Z
220A,SM,Taupo Police Station,-38.686335129,176.067090235,360,,WGS84,1971-04-15T00:00:00Z,1999-04-30T00:00:00Z
221A,SX,Tuai Power Station,-38.806539842,177.150703093,260,,WGS84,1973-06-14T00:00:00Z,1993-07-21T00:00:00Z
221B,SX,Tuai Power Station,-38.806539842,177.150703093,260,,WGS84,1993-07-21T00:00:00Z,2005-02-11T00:00:00Z
222A,SM,Awakino Post Office,-38.651531144,174.628472805,20,,WGS84,1964-12-21T00:00:00Z,1985-11-28T00:00:00Z
223A,SM,Mokau Post Office,-38.697132019,174.619372518,40,,WGS84,1985-11-28T00:00:00Z,1991-05-01T00:00:00Z
223B,SM,Mokau Riviera Resturant,-38.698232044,174.620772531,40,,WGS84,1991-05-01T00:00:00Z,2001-12-11T00:00:00Z
224A,SM,Taumarunui Telephone Exchange,-38.88493725,175.26437968,180,,WGS84,1966-04-21T00:00:00Z,2001-12-13T00:00:00Z
225A,SM,Wairoa Post Office,-39.033844951,177.423505674,20,,WGS84,1964-11-05T00:00:00Z,1974-04-06T00:00:00Z
225B,SM,Wairoa Telephone Exchange,-39.033844951,177.423505674,20,,WGS84,1975-07-15T00:00:00Z,2002-07-31T00:00:00Z
226A,SM,New Plymouth Post Office Line Depot,-39.057137884,174.074064445,20,,WGS84,1964-12-21T00:00:00Z,1969-12-03T00:00:00Z
226B,SM,New Plymouth Post Office,-39.057137884,174.074064445,20,,WGS84,1969-12-03T00:00:00Z,2001-12-11T00:00:00Z
227A,SM,Mohaka Bridge,-39.198246731,176.690196058,860,,WGS84,1964-11-25T00:00:00Z,1977-07-19T00:00:00Z
228A,SM,Ohakune Telephone Exchange,-39.416048326,175.398479317,580,,WGS84,1966-04-20T00:00:00Z,2001-12-11T00:00:00Z
229A,SM,Napier Museum,-39.488553176,176.919097862,20,,WGS84,1988-04-12T00:00:00Z,2001-06-12T00:00:00Z
230A,SM,Hawera Telephone Exchange,-39.590449321,174.283264875,100,,WGS84,1964-12-21T00:00:00Z,2001-12-11T00:00:00Z
231A,SM,Taihape Post Office,-39.674954614,175.799383298,440,,WGS84,1966-04-20T00:00:00Z,1995-09-17T00:00:00Z
232A,SM,Waverley Post Office,-39.763553788,174.635468534,80,,WGS84,1964-12-22T00:00:00Z,1980-07-21T00:00:00Z
233A,SX,Maui A Offshore Tower,-39.554946535,173.44935475,0,,WGS84,1978-07-26T00:00:00Z,1998-04-22T00:00:00Z
234A,SM,Wanganui Post Office,-39.933858373,175.052973038,20,,WGS84,1964-12-22T00:00:00Z,2001-12-10T00:00:00Z
235A,SM,Waipawa Post Office,-39.942461994,176.587392109,140,,WGS84,1964-11-08T00:00:00Z,2005-06-23T00:00:00Z
236A,SM,Dannevirke Telephone Exchange,-40.208866641,176.098485017,200,,WGS84,1964-11-08T00:00:00Z,1990-04-03T00:00:00Z
236B,SM,Dannevirke Post Office,-40.210166662,176.095484974,200,,WGS84,1990-04-03T00:00:00Z,2001-01-09T00:00:00Z
237A,SM,Palmerston North Telephone Exchange,-40.355168736,175.61517841,35,,WGS84,1964-10-20T00:00:00Z,1999-12-10T00:00:00Z
238A,SM,Pahiatua Telephone Exchange,-40.453571393,175.839880848,120,,WGS84,1964-10-20T00:00:00Z,1990-05-15T00:00:00Z
239A,SM,Pahiatua Valley Motors,-40.452471371,175.840480859,120,,WGS84,1990-05-15T00:00:00Z,2002-07-29T00:00:00Z
240A,SM,Levin Telephone Exchange,-40.618873784,175.288273278,40,,WGS84,1964-02-12T00:00:00Z,2001-12-10T00:00:00Z
242A,SM,Otaki Telephone Exchange,-40.75357644,175.142070903,10,,WGS84,1964-02-12T00:00:00Z,2001-12-10T00:00:00Z
243A,SM,Castlepoint Lighthouse Generator Room,-40.90248222,176.226384001,20,,WGS84,1964-10-15T00:00:00Z,1990-08-07T00:00:00Z
243B,SM,Castlepoint Fire Station,-40.898782125,176.220983947,20,,WGS84,1990-08-07T00:00:00Z,2001-06-26T00:00:00Z
244A,SM,Masterton Telephone Exchange,-40.948281991,175.659576658,120,,WGS84,1964-10-15T00:00:00Z,2002-07-29T00:00:00Z
245A,SM,Paraparaumu Repeater Station,-40.914679742,175.009368583,20,,WGS84,1964-11-09T00:00:00Z,1976-07-20T00:00:00Z
246A,SM,Paraparaumu Telephone Exchange,-40.913279696,175.002968508,20,,WGS84,1976-07-20T00:00:00Z,1993-06-11T00:00:00Z
247A,SM,Martinborough Old Post Office,-41.217487653,175.459073052,40,,WGS84,1964-11-09T00:00:00Z,1975-11-18T00:00:00Z
248A,SM,Martinborough Post Office,-41.217487656,175.460173066,40,,WGS84,1975-11-18T00:00:00Z,1999-06-04T00:00:00Z
249A,SM,Lower Hutt PEL DSIR,-41.234986802,174.91706611,20,,WGS84,1966-01-01T00:00:00Z,1974-07-12T00:00:00Z
249B,SM,Lower Hutt PEL DSIR,-41.234986802,174.91706611,20,,WGS84,1974-07-12T00:00:00Z,1986-07-07T00:00:00Z
250A,SM,Lower Hutt IRL,-41.233886779,174.917966126,20,,WGS84,1986-07-08T00:00:00Z,2002-08-14T00:00:00Z
251A,SM,Lower Hutt Haywards Substation,-41.151385036,174.979367242,100,,WGS84,1969-01-13T00:00:00Z,2000-11-17T00:00:00Z
252A,SM,Thames Milk Treatment Plant,-37.13460493,175.542089441,20,,WGS84,1970-09-10T00:00:00Z,1981-07-21T00:00:00Z
253A,SM,Hamilton Police Station,-37.79261628,175.287184011,40,,WGS84,1989-09-24T00:00:00Z,2001-07-21T00:00:00Z
254A,SM,Napier Telephone Exchange Marewa,-39.504653461,176.895997519,14,,WGS84,1964-11-05T00:00:00Z,1987-06-15T00:00:00Z
255A,SM,Ngawihi Fish Processing Factory,-41.576395419,175.226868649,20,,WGS84,1990-10-16T00:00:00Z,2001-06-26T00:00:00Z
256A,SM,Maruia Springs Hotel,-42.378607404,172.332928123,580,,WGS84,1963-08-17T00:00:00Z,1968-01-01T00:00:00Z
257A,SM,Motueka Post Office,-41.110179289,173.0118426,6,,WGS84,1963-08-14T00:00:00Z,2002-10-09T00:00:00Z
259A,SM,Nelson Telephone Exchange,-41.271083656,173.283245302,20,,WGS84,1963-08-14T00:00:00Z,1991-02-26T00:00:00Z
260A,SM,Blenheim Telephone Exchange,-41.513890944,173.957052761,9,,WGS84,1963-08-20T00:00:00Z,1966-11-18T00:00:00Z
261A,SM,Havelock Post Office,-41.279685061,173.766851369,20,,WGS84,1963-08-13T00:00:00Z,2001-08-29T00:00:00Z
262A,SM,Picton Post Office,-41.288885866,174.00825438,20,,WGS84,1963-08-13T00:00:00Z,1989-11-20T00:00:00Z
263A,SM,Picton Port of Marlborough Building,-41.289985885,174.005754344,20,,WGS84,1989-11-20T00:00:00Z,2002-10-09T00:00:00Z
264A,SM,Golden Downs Ranger Station,-41.543588936,172.881539003,280,,WGS84,1966-11-15T00:00:00Z,1980-04-29T00:00:00Z
265A,SM,Murchison Post Office,-41.802193538,172.318230674,160,,WGS84,1963-08-15T00:00:00Z,1989-03-01T00:00:00Z
265B,SM,Murchison MWD Depot Office,-41.802493563,172.324830756,160,,WGS84,1989-03-01T00:00:00Z,1996-04-02T00:00:00Z
266A,SM,Westport Telephone Exchange,-41.755490513,171.599021796,5,,WGS84,1963-08-15T00:00:00Z,1993-03-04T00:00:00Z
266B,SM,Westport Buller District Council,-41.755490513,171.599021796,5,,WGS84,1993-03-04T00:00:00Z,2001-08-23T00:00:00Z
267A,SM,Reefton Forestry Headquarters,-42.11659981,171.86042336,200,,WGS84,1963-08-16T00:00:00Z,1995-04-06T00:00:00Z
267B,SM,Reefton DOC Centre,-42.119699895,171.864323394,200,,WGS84,1995-04-06T00:00:00Z,2002-02-26T00:00:00Z
268A,SM,Greymouth Telephone Exchange,-42.448906089,171.210713444,20,,WGS84,1963-08-15T00:00:00Z,2001-08-24T00:00:00Z
270A,SM,Kaikoura Telephone Exchange,-42.407511561,173.682045293,20,,WGS84,1963-08-20T00:00:00Z,1989-03-06T00:00:00Z
270B,SM,Kaikoura Marine Laboratory,-42.415211789,173.698245466,20,,WGS84,1989-03-06T00:00:00Z,2002-10-09T00:00:00Z
271A,SM,Hanmer Springs Fire Station,-42.523312242,172.83183383,360,,WGS84,1963-08-17T00:00:00Z,1999-09-21T00:00:00Z
272A,SM,Hokitika Post Office,-42.717712018,170.96430893,20,,WGS84,1963-08-16T00:00:00Z,1989-03-03T00:00:00Z
272B,SM,Hokitika Telecom Line Depot,-42.716411983,170.963408925,20,,WGS84,1989-03-03T00:00:00Z,1992-06-16T00:00:00Z
272C,SM,Hokitika Medical Centre,-42.71661199,170.964008932,20,,WGS84,1993-03-05T00:00:00Z,2001-08-24T00:00:00Z
273A,SM,Christchurch Arts Centre,-43.531637094,172.629326349,11,,WGS84,1963-08-19T00:00:00Z,2001-05-08T00:00:00Z
274A,SM,Canterbury University Engineering School,-43.520536687,172.583225803,10,,WGS84,1963-08-19T00:00:00Z,2002-07-17T00:00:00Z
275A,SM,Christchurch International Airport,-43.488935755,172.538225372,30,,WGS84,1964-12-29T00:00:00Z,2001-05-09T00:00:00Z
276A,SM,Cheviot Post Office,-42.813020531,173.273238159,60,,WGS84,1963-08-18T00:00:00Z,1993-06-25T00:00:00Z
277A,SM,Ashburton Telephone Exchange,-43.902544411,171.750912993,100,,WGS84,1964-12-30T00:00:00Z,2001-04-04T00:00:00Z
278A,SM,Mount Cook Hermitage,-43.73273532,170.093392312,760,,WGS84,1965-01-07T00:00:00Z,1987-06-05T00:00:00Z
279A,SM,Mount Cook National Park Headquarters,-43.733935357,170.095392331,760,,WGS84,1987-06-05T00:00:00Z,2000-04-14T00:00:00Z
280A,SM,Omarama Store,-44.488354975,169.96588641,440,,WGS84,1965-01-07T00:00:00Z,2004-03-20T00:00:00Z
281A,SM,Timaru Telephone Exchange,-44.397256185,171.252003825,20,,WGS84,1964-12-31T00:00:00Z,2004-03-24T00:00:00Z
283A,SM,Queenstown Telephone Exchange,-45.03146589,168.661966065,320,,WGS84,1965-01-06T00:00:00Z,1988-10-31T00:00:00Z
283B,SM,Queenstown Telephone Exchange,-45.031665899,168.663166079,320,,WGS84,1988-10-31T00:00:00Z,2004-03-22T00:00:00Z
284A,SM,Oamaru Telephone Exchange,-45.100874608,170.969296211,20,,WGS84,1965-01-02T00:00:00Z,1992-02-13T00:00:00Z
284B,SM,Oamaru North Otago Museum,-45.100074587,170.969496218,20,,WGS84,1992-02-13T00:00:00Z,2002-02-10T00:00:00Z
285A,SM,Te Anau Post Office,-45.41647366,167.718951224,220,,WGS84,1965-01-05T00:00:00Z,1970-07-27T00:00:00Z
286A,SM,Te Anau Fire Station,-45.416473661,167.719251228,220,,WGS84,1970-07-27T00:00:00Z,2002-04-16T00:00:00Z
287A,SM,Roxburgh Gallery,-45.540082091,169.31397159,100,,WGS84,1965-01-04T00:00:00Z,2004-03-23T00:00:00Z
288A,SM,Mossburn Post Office,-45.670082473,168.239256484,300,,WGS84,1965-01-05T00:00:00Z,1985-05-27T00:00:00Z
289A,SM,Mossburn Tractor & Auto Services Ltd,-45.669782467,168.2403565,300,,WGS84,1985-05-27T00:00:00Z,1992-10-10T00:00:00Z
289B,SM,Mossburn Motors,-45.669782467,168.2403565,300,,WGS84,1992-10-10T00:00:00Z,2001-02-24T00:00:00Z
290A,SM,Dunedin Chief Post Office,-45.878995238,170.501785477,20,,WGS84,1965-01-02T00:00:00Z,1997-07-01T00:00:00Z
291A,SM,Dunedin St. Clair Telephone Exchange,-45.905095949,170.488385142,20,,WGS84,1965-01-03T00:00:00Z,1989-06-29T00:00:00Z
292A,SM,Dunedin St. Kilda Fire Station,-45.898395816,170.509285464,20,,WGS84,1989-06-29T00:00:00Z,2002-04-14T00:00:00Z
293A,SM,Balclutha Post Office,-46.23900342,169.738973011,20,,WGS84,1965-01-04T00:00:00Z,1976-02-24T00:00:00Z
293B,SM,Balclutha Telephone Exchange,-46.23900342,169.738973011,20,,WGS84,1976-02-24T00:00:00Z,2004-03-22T00:00:00Z
294A,SM,Gore Telephone Exchange,-46.101497029,168.943163145,80,,WGS84,1965-01-04T00:00:00Z,1993-06-22T00:00:00Z
294B,SM,Gore Police Station,-46.098696956,168.945863199,80,,WGS84,1993-06-22T00:00:00Z,2002-04-12T00:00:00Z
295A,SM,Invercargill Telephone Exchange,-46.412604249,168.346753121,10,,WGS84,1965-01-05T00:00:00Z,2002-04-24T00:00:00Z
296A,SM,Haast Telephone Exchange Generator Room,-43.860035421,169.005877519,4,,WGS84,1970-07-01T00:00:00Z,1993-03-05T00:00:00Z
297A,SM,Lauder DSIR Station,-45.050069466,169.67567933,340,,WGS84,1970-07-01T00:00:00Z,1990-10-09T00:00:00Z
297B,SM,Lauder NIWA Station Shed,-45.038969185,169.684279509,360,,WGS84,1990-10-09T00:00:00Z,2001-04-08T00:00:00Z
298A,SX,Coleridge Power Station,-43.363929841,171.526812854,360,,WGS84,1971-08-18T00:00:00Z,2001-08-17T00:00:00Z
299A,SM,Fox Glacier Park Headquarters,-43.462728122,170.019292838,180,,WGS84,1971-11-01T00:00:00Z,1982-05-28T00:00:00Z
301A,SM,Palmerston North Telephone Exchange,-40.355268738,175.615178409,35,,WGS84,1970-06-22T00:00:00Z,2003-06-27T00:00:00Z
302A,SM,Wanganui Post Office,-39.933758371,175.052973039,20,,WGS84,1989-04-17T00:00:00Z,2014-08-07T00:00:00Z
303A,SM,Wellington Parliament Buildings,-41.27748744,174.773464115,20,,WGS84,1992-07-31T00:00:00Z,1995-05-23T00:00:00Z
304A,SM,Haast DOC workshop,-43.882536123,169.043177871,20,,WGS84,1993-03-05T00:00:00Z,2001-08-26T00:00:00Z
305A,SM,Fairlie District Council Garage,-44.100047069,170.828099868,300,,WGS84,1994-02-18T00:00:00Z,2002-07-05T00:00:00Z
340A,SM,Massey University A,-40.386269418,175.616478306,40,,WGS84,1972-11-02T00:00:00Z,2005-04-01T00:00:00Z
340B,SM,Massey University B,-40.386269418,175.616478306,40,,WGS84,1972-11-14T00:00:00Z,2005-03-30T00:00:00Z
340C,SM,Massey University C,-40.386269418,175.616478306,40,,WGS84,1972-11-14T00:00:00Z,2005-04-02T00:00:00Z
340D,SM,Massey University D,-40.386269418,175.616478306,40,,WGS84,1972-11-14T00:00:00Z,2005-04-01T00:00:00Z
464A,SM,Lower Hutt Mandel Mews,-41.230786697,174.913466082,20,,WGS84,2003-11-13T00:00:00Z,2011-07-18T00:00:00Z
465A,SM,Lower Hutt Collett Street,-41.205786221,174.954366703,20,,WGS84,2001-11-17T00:00:00Z,2004-12-21T00:00:00Z
465B,SM,Lower Hutt Collett Street,-41.205786221,174.954366703,20,,WGS84,2004-12-21T00:00:00Z,2011-05-17T00:00:00Z
466A,SM,Lower Hutt Gracefield Library Centre,-41.233786778,174.918466133,20,,WGS84,1991-04-05T00:00:00Z,1993-03-17T00:00:00Z
467A,SM,Lower Hutt Croft Combined Carriers,-41.24248694,174.902365893,20,,WGS84,1991-04-12T00:00:00Z,2011-10-04T00:00:00Z
468A,SM,Lower Hutt Naenae Substation,-41.201086114,174.954666726,20,,WGS84,1991-06-27T00:00:00Z,2011-07-08T02:10:00Z
469A,SM,Lower Hutt Emergency Management Office,-41.212086245,174.903166028,20,,WGS84,1996-05-08T00:00:00Z,1997-01-13T00:00:00Z
469B,SM,Lower Hutt Emergency Management Office,-41.212086245,174.903166028,20,,WGS84,1997-02-19T00:00:00Z,2001-10-29T00:00:00Z
501A,SM,Christchurch Police Station A,-43.532137113,172.63182638,11,,WGS84,1974-02-26T00:00:00Z,2006-09-15T00:00:00Z
501B,SM,Christchurch Police Station B,-43.532137113,172.63182638,11,,WGS84,1974-02-26T00:00:00Z,2006-09-15T00:00:00Z
501C,SM,Christchurch Police Station C,-43.532137113,172.63182638,11,,WGS84,1974-02-26T00:00:00Z,2006-09-15T00:00:00Z
501D,SM,Christchurch Police Station D,-43.532137113,172.63182638,11,,WGS84,1974-02-26T00:00:00Z,2006-09-15T00:00:00Z
502A,SM,Christchurch Cant. Univ. Arts Block A,-43.523936775,172.583225786,10,,WGS84,1974-10-04T00:00:00Z,2006-10-10T01:00:00Z
502B,SM,Christchurch Cant. Univ. Arts Block B,-43.523936775,172.583225786,10,,WGS84,1974-10-04T00:00:00Z,2006-10-10T00:00:00Z
502C,SM,Christchurch Cant. Univ. Arts Block C,-43.523936775,172.583225786,10,,WGS84,1974-10-04T00:00:00Z,2006-10-10T00:00:00Z
502D,SM,Christchurch Cant. Univ. Arts Block D,-43.523936775,172.583225786,10,,WGS84,1974-10-04T00:00:00Z,2006-10-10T00:00:00Z
503A,SM,Christchurch Canterbury Savings Bank A,-43.532537138,172.637326449,11,,WGS84,1984-02-10T00:00:00Z,2001-05-08T00:00:00Z
503B,SM,Christchurch Canterbury Savings Bank B,-43.532537138,172.637326449,11,,WGS84,1984-02-10T00:00:00Z,2006-09-15T00:00:00Z
503C,SM,Christchurch Canterbury Savings Bank C,-43.532537138,172.637326449,11,,WGS84,1984-02-10T00:00:00Z,2006-09-15T00:00:00Z
503E,SM,Canterbury WestPacTrust (basement),-43.532537138,172.637626453,11,,WGS84,2001-05-08T00:00:00Z,2006-09-15T00:00:00Z
504A,SM,Gore Civic Centre,-46.098696956,168.945863199,80,,WGS84,1997-06-17T00:00:00Z,2004-03-22T00:00:00Z
505A,SM,Arthurs Pass Police Station,-42.948319426,171.566815487,740,,WGS84,1992-02-14T00:00:00Z,2001-11-12T00:00:00Z
506A,SM,Balclutha District Council,-46.249003653,169.719272683,60,,WGS84,1994-02-22T00:00:00Z,1995-06-21T00:00:00Z
506B,SM,Balclutha District Council,-46.249003653,169.719272683,60,,WGS84,1995-06-21T00:00:00Z,2002-06-10T00:00:00Z
507A,SM,Oamaru North Otago Museum,-45.100074587,170.96959622,20,,WGS84,1994-02-24T00:00:00Z,2002-06-28T00:00:00Z
508A,SX,Coleridge Power Station,-43.363929841,171.526812854,360,,WGS84,1994-07-31T00:00:00Z,2004-03-19T00:00:00Z
508B,SX,Coleridge Hydro,-43.363929841,171.526812854,360,,WGS84,1996-03-28T00:00:00Z,1997-10-20T00:00:00Z
508C,SX,Coleridge Hydro,-43.363929841,171.526812854,360,,WGS84,1996-03-28T00:00:00Z,1997-10-20T00:00:00Z
508D,SX,Coleridge Hydro,-43.363829838,171.526812854,360,,WGS84,1996-03-28T00:00:00Z,1997-10-20T00:00:00Z
508E,SX,Coleridge Hydro,-43.363829838,171.526812854,360,,WGS84,1996-03-28T00:00:00Z,1997-10-20T00:00:00Z
508F,SX,Coleridge Hydro,-43.363829838,171.526812854,360,,WGS84,1996-03-28T00:00:00Z,1997-10-20T00:00:00Z
601A,SM,Petone Gear Meatworks,-41.226286497,174.871865573,20,,WGS84,1969-12-16T00:00:00Z,1981-11-11T00:00:00Z
602A,SM,Lower Hutt Belmont Substation,-41.190285805,174.927966432,20,,WGS84,1968-11-20T00:00:00Z,1974-12-11T00:00:00Z
602B,SM,Lower Hutt Belmont Substation,-41.190185802,174.927966432,20,,WGS84,1974-12-11T00:00:00Z,1994-04-19T00:00:00Z
602C,SM,Lower Hutt Kiosk Substation Belmont,-41.190285805,174.927966432,20,,WGS84,1994-04-19T00:00:00Z,2011-07-08T01:55:00Z
603A,SM,Petone Woollen Mills Substation,-41.222986394,174.860165439,20,,WGS84,1970-07-03T00:00:00Z,1994-04-19T00:00:00Z
603B,SM,Petone Overbridge Substation,-41.223721,174.859994,20,,WGS84,1994-04-19T00:00:00Z,2011-07-08T01:40:00Z
604A,SM,Lower Hutt Elizabeth St. Pumping Station,-41.23048668,174.908966026,20,,WGS84,1968-11-20T00:00:00Z,1994-07-07T00:00:00Z
605A,SM,Lower Hutt Naenae Reservoir,-41.207486228,174.940666522,60,,WGS84,1971-09-27T00:00:00Z,1993-12-16T00:00:00Z
605B,SM,Lower Hutt Naenae Reservoir,-41.207486228,174.940666522,60,,WGS84,1993-12-16T00:00:00Z,2011-08-05T03:15:00Z
606A,SM,Lower Hutt INS DSIR,-41.23328677,174.919866153,20,,WGS84,1968-05-16T00:00:00Z,2002-08-14T00:00:00Z
606B,SM,Lower Hutt INS DSIR,-41.23328677,174.919866153,20,,WGS84,1989-04-04T00:00:00Z,2004-01-28T00:00:00Z
607A,SM,Petone Fire Station Buick Street,-41.226586528,174.882065701,6,,WGS84,1982-01-22T00:00:00Z,1986-05-14T00:00:00Z
608A,SM,Petone Municipal Building,-41.224086464,174.879365678,20,,WGS84,1986-05-14T00:00:00Z,1999-05-26T00:00:00Z
640A,SM,Lower Hutt IGNS,-41.234986797,174.91466608,20,,WGS84,1997-11-10T00:00:00Z,2007-02-16T00:00:00Z
640B,SM,Lower Hutt IGNS,-41.234986797,174.91466608,20,,WGS84,1997-12-15T00:00:00Z,2002-12-10T00:00:00Z
640C,SM,GNS Hutton (DCA-GSR conversion),-41.234986797,174.914866082,20,,WGS84,1997-11-10T00:00:00Z,1997-12-31T00:00:00Z
641A,SM,Lower Hutt IGNS,-41.231286717,174.916866123,20,,WGS84,1996-02-05T00:00:00Z,1997-11-04T00:00:00Z
641C,SM,Lower Hutt IGNS Sunbeam,-41.231586724,174.916866122,20,,WGS84,1996-02-05T00:00:00Z,1997-11-04T00:00:00Z
