Station,Location,Sublocation,Property,Description,Aspect,Start Date,End Date
RU001,MC04,01,As-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,B-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Br-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Ca-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Cl-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Cs-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,F-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Fe-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,H2S-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,K-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Li-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Mg-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,NH3-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,NO3_N-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Na-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,PO4-P-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,Rb-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,SO4-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,SiO2-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,d18O-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,d2H-conc,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,pH,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU001,MC04,01,temperature,lake,northern vent,1991-01-13T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Al-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,As-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,B-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Br-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Ca-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Cl-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,F-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Fe-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,H2S-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,HCO3-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,K-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Li-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Mg-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,NH3-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,NO3-N-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,Na-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,PO4-P-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,SO4-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,SiO2-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,d18O-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,d2H-conc,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,pH,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RU020,MC01,01,temperature,spring,,1990-03-18T00:00:00Z,9999-01-01T00:00:00Z
RUD01,01,01,gasflux,,SO2,2021-05-05T05:13:00Z,9999-01-01T00:00:00Z
RUD02,01,01,gasflux,,SO2,2022-05-06T00:00:00Z,9999-01-01T00:00:00Z
RUD03,01,01,gasflux,,SO2,2023-06-28T03:30:00Z,9999-01-01T00:00:00Z
RUD04,01,01,gasflux,,SO2,2024-02-07T23:00:00Z,9999-01-01T00:00:00Z
TO000,MC01,01,CO2-gasflux,plume,,2012-08-09T00:00:00Z,9999-01-01T00:00:00Z
TO000,MC01,01,H2S-gasflux,plume,,2012-08-09T00:00:00Z,9999-01-01T00:00:00Z
TO000,MC01,01,SO2-gasflux,plume,,2012-08-09T00:00:00Z,9999-01-01T00:00:00Z
TO001,MC01,01,temperature,fumarole,,2012-09-13T00:00:00Z,9999-01-01T00:00:00Z
TO001,MC02,01,temperature,fumarole,,2012-11-09T00:00:00Z,2013-12-20T00:00:00Z
TO001,MC03,01,temperature,fumarole,,2014-03-27T00:00:00Z,2015-04-23T00:00:00Z
TO002,MC01,01,temperature,fumarole,,2012-09-30T00:00:00Z,9999-01-01T00:00:00Z
TO003,,,selfpotential,ground,reference electrode at enclosure,2022-06-21T23:10:00Z,9999-01-01T00:00:00Z
TO003,01,01,temperature,air,,2021-05-27T04:40:00Z,9999-01-01T00:00:00Z
TO003,02,01,temperature,fumarole,,2021-05-27T04:40:00Z,9999-01-01T00:00:00Z
TO003,03,01,temperature,fumarole,,2021-05-27T04:40:00Z,9999-01-01T00:00:00Z
TO003,04,01,temperature,fumarole,,2021-05-27T04:40:00Z,9999-01-01T00:00:00Z
TO003,05,01,temperature,ground,at enclosure,2022-06-22T02:40:00Z,9999-01-01T00:00:00Z
TO003,06,01,temperature,ground,20 m north of enclosure,2022-06-22T02:40:00Z,9999-01-01T00:00:00Z
TO003,07,01,temperature,ground,20 m south of enclosure,2022-06-22T02:50:00Z,9999-01-01T00:00:00Z
TO003,08,01,temperature,ground,40 m south of enclosure,2022-06-22T03:00:00Z,9999-01-01T00:00:00Z
TO003,09,01,selfpotential,ground,20 m north relative to enclosure,2022-06-21T23:10:00Z,9999-01-01T00:00:00Z
TO003,10,01,selfpotential,ground,20 m south relative to enclosure,2022-06-21T23:10:00Z,9999-01-01T00:00:00Z
TO003,11,01,selfpotential,ground,40 m south relative to enclosure,2022-06-21T23:10:00Z,9999-01-01T00:00:00Z
TO003,12,01,CO2-conc,air,,2024-03-01T00:20:00Z,9999-01-01T00:00:00Z
TO003,13,01,SO2-conc,air,,2024-03-01T00:20:00Z,9999-01-01T00:00:00Z
TO003,14,01,H2S-conc,air,,2024-03-01T00:20:00Z,9999-01-01T00:00:00Z
TO003,15,01,direction,wind,,2024-03-01T00:20:00Z,9999-01-01T00:00:00Z
TO003,15,02,speed,wind,,2024-03-01T00:20:00Z,9999-01-01T00:00:00Z
TO003,MC01,01,temperature,fumarole,,2012-11-09T00:00:00Z,9999-01-01T00:00:00Z
TO004,MC01,01,temperature,fumarole,,2013-11-01T00:00:00Z,9999-01-01T00:00:00Z
TO005,MC01,01,temperature,fumarole,,2012-11-09T00:00:00Z,9999-01-01T00:00:00Z
TO006,01,01,temperature,air,,2021-11-19T00:00:00Z,9999-01-01T00:00:00Z
TO006,02,01,temperature,fumarole,south vent,2018-10-08T23:50:00Z,9999-01-01T00:00:00Z
TO006,03,01,temperature,fumarole,east vent,2018-08-28T00:30:00Z,2024-06-03T23:50:01Z
TO006,04,01,temperature,fumarole,south vent,2022-06-22T00:00:00Z,9999-01-01T00:00:00Z
TO006,05,01,CO2-conc,air,,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,06,01,SO2-conc,air,,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,07,01,H2S-conc,air,,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,08,01,direction,wind,,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,08,02,speed,wind,,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,MC01,01,temperature,fumarole,,2013-12-20T00:00:00Z,2014-03-27T00:00:00Z
TO006,MC02,01,temperature,fumarole,,2014-11-07T00:00:00Z,2015-04-23T00:00:00Z
TO006,MC03,01,temperature,fumarole,,2016-11-24T00:00:00Z,9999-01-01T00:00:00Z
TO015,01,01,temperature,air,,2021-11-19T00:30:00Z,9999-01-01T00:00:00Z
TO015,02,01,temperature,fumarole,,2018-08-10T00:00:00Z,9999-01-01T00:00:00Z
TO015,03,01,temperature,fumarole,,2022-08-01T02:49:00Z,9999-01-01T00:00:00Z
TO015,MC01,01,temperature,fumarole,,2001-09-11T00:00:00Z,9999-01-01T01:40:00Z
TO030,MC01,01,temperature,fumarole,,2001-09-11T00:00:00Z,9999-01-01T00:00:00Z
TO031,MC01,01,temperature,fumarole,,2001-09-11T00:00:00Z,9999-01-01T00:00:00Z
TO032,MC01,01,temperature,fumarole,,2008-05-15T00:00:00Z,9999-01-01T00:00:00Z
TO033,MC01,01,temperature,fumarole,,2003-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO034,MC01,01,temperature,fumarole,,2003-05-07T00:00:00Z,2003-05-07T00:00:00Z
TO050,MC01,01,Al-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,As-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,B-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Br-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Ca-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Cl-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,F-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Fe-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,H2S-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,HCO3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,K-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Li-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Mg-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,NH3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,NO3-N-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,Na-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,PO4-P-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,SO4-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,SiO2-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,d18O-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,d2H-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,ph,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO050,MC01,01,temperature,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Al-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,As-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,B-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Br-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Ca-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Cl-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,F-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Fe-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,H2S-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,HCO3-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,K-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Li-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Mg-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,NH3-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,NO3-N-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,Na-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,PO4-P-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,SO4-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,SiO2-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,d18O-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,d2H-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,pH,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO051,MC01,01,temperature,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Al-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,As-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,B-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Br-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Ca-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Cl-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Cs-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,F-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Fe-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,H2S-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,HCO3-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,K-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Li-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Mg-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,NH3-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,NO3-N-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Na-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,PO4-P-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,Rb-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,SO4-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,SiO2-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,d18O-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,d2H-conc,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,pH,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO052,MC01,01,temperature,lake,,1981-12-06T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Al-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,As-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,B-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Br-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Ca-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Cl-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Cs-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,F-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Fe-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,H2S-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,HCO3-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,K-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Li-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Mg-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,NH3-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,NO3-M-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,Na-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,PO4-P-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,SO4-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,SiO2-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,d18O-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,d2H-conc,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,ph,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO053,MC01,01,temperature,spring,,1989-11-16T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Al-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,As-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,B-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Br-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Ca-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Cl-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Cs-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,F-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Fe-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,H2S-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,HCO3-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,K-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Li-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Mg-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,NH3-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,NO3-N-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,Na-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,PO4-P-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,SO4-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,SiO2-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,d18O-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,d2H-conc,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,pH,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO054,MC01,01,temperature,spring,,1989-04-04T00:00:00Z,9999-01-01T00:00:00Z
TO055,MC01,01,Al-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,As-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,B-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Br-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Ca-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Cl-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Cs-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,F-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Fe-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,H2S-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,HCO3-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,K-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Li-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Mg-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,NH3-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,NO3-N-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,Na-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,PO4-P-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,SO4-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,SiO2-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,d18O-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,d2H-conc,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,pH,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO055,MC01,01,temperature,spring,,1984-02-16T00:00:00Z,2001-09-12T00:00:00Z
TO056,MC01,01,Al-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,As-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,B-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Br-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Ca-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Cl-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,F-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Fe-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,H2S-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,HCO3-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,K-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Li-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Mg-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,NH3-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,NO3-N-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,Na-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,PO4-P-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,SO4-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,SiO2-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,d18O-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,d2H-conc,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,pH,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO056,MC01,01,temperature,stream,,2001-07-06T00:00:00Z,2005-12-01T00:00:00Z
TO057,MC01,01,Al-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,As-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,B-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Br-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Ca-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Cl-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,F-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Fe-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,H2S-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,HCO3-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,K-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
